data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7208519,51,ARM1457,1457,"20 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Kolagir,40.7942,45.421,2,"Ministry of Foreign Affairs of Armenia",Other,"On 20 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Kolagir, Tavush.",0,1600118396,ARM
7208153,51,ARM1455,1455,"20 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,"Paruyr Sevak",39.7694,44.9141,2,"Ministry of Foreign Affairs of Armenia",Other,"On 20 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 2 reported incidents during that day.",0,1600118395,ARM
7208154,51,ARM1456,1456,"20 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,"Ministry of Foreign Affairs of Armenia",Other,"On 20 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Chinari, Tavush, in 3 reported incidents during that day.",0,1600118395,ARM
7208156,51,ARM1458,1458,"20 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 20 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor.",0,1600118395,ARM
7208157,51,ARM1459,1459,"20 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Syunik,Meghri,,Lichk,39.056,46.1735,2,"Ministry of Foreign Affairs of Armenia",Other,"On 20 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Lichk, Meghri.",0,1600118395,ARM
6209293,51,ARM1450,1450,"19 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Berdavan,41.2057,44.9982,2,"Ministry of Foreign Affairs of Armenia",Other,"On 19 September, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Berdavan, Noyemberyan.",0,1572006491,ARM
6209294,51,ARM1451,1451,"19 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,"Ministry of Foreign Affairs of Armenia",Other,"On 19 September, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Chinari, Tavush, in 2 reported incidents during that day.",0,1572006491,ARM
6209295,51,ARM1452,1452,"19 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Voskevan,41.1204,45.0636,2,"Ministry of Foreign Affairs of Armenia",Other,"On 19 September, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Voskevan, Noyemberyan, in 3 reported incidents during that day.",0,1572006491,ARM
6196259,51,ARM38,38,"19 September 2018",2018,1,Protests,"Peaceful protest","Protesters (Armenia)","BHK: Prosperous Armenia Party",6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Hraparak,National,"On 19 September, political party 'Prosperous Armenia' organized a rally in Kentron district of Yerevan over the upcoming elections to the Yerevan Council of Elders. [size=no report]",0,1572006473,ARM
6195145,51,ARM34,34,"19 September 2018",2018,1,Protests,"Peaceful protest","Protesters (Armenia)","Students (Armenia)",6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,"ArmDaily; Caucasian Knot",National-International,"On 19 September, about 50 students of Yerevan Theater and Cinema Institute organized a protest in front of the institute's building in Yerevan. They demanded the resignation of the institute management in connection with the recent police report about abuse of power in the institute. Despite the protest, David Muradyan, the rector of the Yerevan Institute of Theater and Cinema, said he was not going to resign. [size=about 50]",0,1572006471,ARM
6208203,51,ARM1453,1453,"19 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 19 September, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Areni, Yeghegnadzor.",0,1572006489,ARM
6208204,51,ARM1454,1454,"19 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Chiva,39.7657,45.1396,2,"Ministry of Foreign Affairs of Armenia",Other,"On 19 September, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Chiva, Yeghegnadzor.",0,1572006489,ARM
7208526,51,ARM1445,1445,"18 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Barekamavan,41.1715,45.1158,2,"Ministry of Foreign Affairs of Armenia",Other,"On 18 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Barekamavan, Noyemberyan, in 2 reported incidents during that day.",0,1600118396,ARM
7207797,51,ARM1444,1444,"18 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Baghanis,41.1104,45.0567,2,"Ministry of Foreign Affairs of Armenia",Other,"On 18 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Baghanis, Noyemberyan.",0,1600118394,ARM
7208160,51,ARM1443,1443,"18 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Vardenis,,Geghamasar,40.3115,45.6817,2,"Ministry of Foreign Affairs of Armenia",Other,"On 18 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Geghamasar, Vardenis, in 2 reported incidents during that day.",0,1600118395,ARM
7208163,51,ARM1446,1446,"18 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Idjevan,,Berkaber,41.0555,45.1459,2,"Ministry of Foreign Affairs of Armenia",Other,"On 18 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Berkaber, Idjevan, in 2 reported incidents during that day.",0,1600118395,ARM
7208164,51,ARM1447,1447,"18 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,"Ministry of Foreign Affairs of Armenia",Other,"On 18 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Chinari, Tavush.",0,1600118395,ARM
7208165,51,ARM1449,1449,"18 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Syunik,Meghri,,Agarak,38.8638,46.1954,2,"Ministry of Foreign Affairs of Armenia",Other,"On 18 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Agarak, Meghri, in 2 reported incidents during that day.",0,1600118395,ARM
7208168,51,ARM1448,1448,"18 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 18 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor.",0,1600118395,ARM
6196061,51,ARM33,33,"17 September 2018",2018,1,"Strategic developments","Change to group/activity","Military Forces of Russia (2000-)",,8,,,0,80,"Caucasus and Central Asia",Armenia,Aragatsotn,Aragats,,Alagyaz,40.6809,44.2878,2,"Caucasian Knot",International,"On September 17, 2018 according to Caucasian Knot, military forces of Russia started battalion tactical exercises in Armenia. According to the source, more than 2000 soldiers of military forces of Russia held a military exercise at the polygon near Alagyaz. About 400 units of automotive and armored vehicles, including MiG-29 fighter jets, Mi-24P, Mi-8MTV helicopters and unmanned aerial systems, were used during the exercise.",0,1572006473,ARM
7208542,51,ARM1441,1441,"17 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Koti,41.1324,45.1054,2,"Ministry of Foreign Affairs of Armenia",Other,"On 17 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Koti, Noyemberyan, in 2 reported incidents during that day.",0,1600118396,ARM
7279755,51,ARM37,37,"17 September 2018",2018,1,Protests,"Peaceful protest","Protesters (Armenia)","My Step Alliance",6,"Protesters (Armenia)","BHK: Prosperous Armenia Party",6,66,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,"Hraparak; A1+",National,"On 17 September, political alliance 'My step' organized a rally in Avan district of Yerevan. Prime Minister of Armenia Nikol Pashinyan participated in the rally. On the same day, political party 'Prosperous Armenia' organized a rally in the same district of Yerevan. According to the source, protestors threw eggs in supporters of other political parties. [size=no report]",0,1604356504,ARM
7208169,51,ARM1437,1437,"17 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Idjevan,,Berkaber,41.0555,45.1459,2,"Ministry of Foreign Affairs of Armenia",Other,"On 17 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Berkaber, Idjevan.",0,1600118395,ARM
7208170,51,ARM1438,1438,"17 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,"Ministry of Foreign Affairs of Armenia",Other,"On 17 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Chinari, Tavush, in 2 reported incidents during that day.",0,1600118395,ARM
7208171,51,ARM1439,1439,"17 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Movses,40.9057,45.4923,2,"Ministry of Foreign Affairs of Armenia",Other,"On 17 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Movses, Tavush, in 3 reported incidents during that day.",0,1600118395,ARM
7208172,51,ARM1442,1442,"17 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Syunik,Meghri,,Lichk,39.056,46.1735,2,"Ministry of Foreign Affairs of Armenia",Other,"On 17 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Lichk, Meghri.",0,1600118395,ARM
7208173,51,ARM1432,1432,"17 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Tigranashen,39.7858,44.9464,2,"Ministry of Foreign Affairs of Armenia",Other,"On 17 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Tigranashen, Ararat.",0,1600118395,ARM
7208174,51,ARM1435,1435,"17 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Barekamavan,41.1715,45.1158,2,"Ministry of Foreign Affairs of Armenia",Other,"On 17 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Barekamavan, Noyemberyan, in 7 reported incidents during that day.",0,1600118395,ARM
7208176,51,ARM1440,1440,"17 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Idjevan,,Vazashen,40.9963,45.2858,2,"Ministry of Foreign Affairs of Armenia",Other,"On 17 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Vazashen, Idjevan.",0,1600118395,ARM
7208179,51,ARM1433,1433,"17 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Vardenis,,Geghamasar,40.3115,45.6817,2,"Ministry of Foreign Affairs of Armenia",Other,"On 17 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Geghamasar, Vardenis.",0,1600118395,ARM
